,Time,Torque,Position,Command Position
18577,61.935142993927,-0.288648396730423,0.1130973324179649,0.0
18578,61.93628716468811,-0.26927246153354645,0.1130973324179649,0.0
18579,61.94001340866089,-0.24989652633666992,0.1130973324179649,0.0
18580,61.944732904434204,-0.2305205911397934,0.1130973324179649,0.0
18581,61.945316791534424,-0.22761778036753336,0.1130973324179649,0.0
18582,61.95005130767822,-0.22471496959527335,0.1130973324179649,0.0
18583,61.954749584198,-0.2218121588230133,0.1130973324179649,0.0
18584,61.95536684989929,-0.2207564463218053,0.1130973324179649,0.0
18585,61.959927558898926,-0.2197007338205973,0.1130973324179649,0.0
18586,61.96460676193237,-0.2186450213193893,0.1130973324179649,0.0
18587,61.96494221687317,-0.23395285010337827,0.1130973324179649,0.0
18588,61.96997952461243,-0.24926067888736722,0.1130973324179649,0.0
18589,61.97485089302063,-0.2645685076713562,0.1130973324179649,0.0
18590,61.975523948669434,-0.24929288029670713,0.1130973324179649,0.0
18591,61.98018288612366,-0.23401725292205808,0.1130973324179649,0.0
18592,61.98476600646973,-0.218741625547409,0.1130973324179649,0.0
18593,61.98537015914917,-0.24129163225491837,0.1130973324179649,0.0
18594,61.990241050720215,-0.26384163896242774,0.1130973324179649,0.0
18595,61.99472451210022,-0.2863916456699371,0.1130973324179649,0.0
18596,61.99515080451965,-0.29782559474309284,0.1130973324179649,0.0
18597,62.000062465667725,-0.30925954381624854,0.1130973324179649,0.0
18598,62.00472116470337,-0.3206934928894043,0.1130973324179649,0.0
18599,62.00505876541138,-0.3117801050345103,0.1130973324179649,0.0
18600,62.01354193687439,-0.3028667171796163,0.1130973324179649,0.0
18601,62.014745235443115,-0.2939533293247223,0.1130973324179649,0.0
18602,62.01543116569519,-0.3026551802953084,0.1130973324179649,0.0
18603,62.020277976989746,-0.3113570312658946,0.1130973324179649,0.0
18604,62.024617433547974,-0.3200588822364807,0.1130973324179649,0.0
18605,62.02488827705383,-0.30835412939389545,0.1130973324179649,0.0
18606,62.030019760131836,-0.29664937655131024,0.1130973324179649,0.0
18607,62.034828424453735,-0.284944623708725,0.1130973324179649,0.0
18608,62.03498911857605,-0.27847328782081604,0.1130973324179649,0.0
18609,62.04014992713928,-0.27200195193290705,0.1130973324179649,0.0
18610,62.044591426849365,-0.2655306160449981,0.11466813087463375,0.0
18611,62.04509878158569,-0.26648061474164325,0.1162389293313026,0.0
